ex_ID,q_ID
2427,9909
2427,9930
2427,9928
2427,9923
2427,9905
2427,9906
2427,9918
2427,9927
2427,9926
2427,9907
2428,9147
2428,9135
2428,9123
2428,9125
2428,9137
2428,9142
2428,9134
2428,9146
2428,9131
2428,9136
2429,7485
2429,7491
2429,7471
2429,7473
2429,7472
2429,7484
2429,7492
2429,7480
2429,7495
2429,7486
2430,5560
2430,5580
2430,5565
2430,5553
2430,5561
2430,5577
2430,5558
2430,5555
2430,5572
2430,5559
2431,5681
2431,5697
2431,5688
2431,5678
2431,5698
2431,5671
2431,5695
2431,5691
2431,5676
2431,5692
2432,7209
2432,7219
2432,7228
2432,7205
2432,7212
2432,7210
2432,7201
2432,7213
2432,7204
2432,7229
2433,2302
2433,2308
2433,2284
2433,2306
2433,2293
2433,2305
2433,2288
2433,2301
2433,2310
2433,2285
2434,3250
2434,3262
2434,3270
2434,3245
2434,3247
2434,3241
2434,3267
2434,3248
2434,3253
2434,3265
2435,1319
2435,1318
2435,1309
2435,1313
2435,1296
2435,1294
2435,1307
2435,1291
2435,1308
2435,1310
2436,4268
2436,4266
2436,4284
2436,4280
2436,4287
2436,4273
2436,4271
2436,4282
2436,4270
2436,4285
2437,6640
2437,6634
2437,6633
2437,6638
2437,6642
2437,6647
2437,6653
2437,6649
2437,6644
2437,6656
2438,749
2438,725
2438,732
2438,730
2438,739
2438,740
2438,742
2438,748
2438,750
2438,728
2439,7078
2439,7053
2439,7051
2439,7061
2439,7062
2439,7071
2439,7069
2439,7079
2439,7055
2439,7066
2440,6387
2440,6377
2440,6366
2440,6361
2440,6388
2440,6385
2440,6389
2440,6370
2440,6386
2440,6383
2441,10201
2441,10224
2441,10215
2441,10213
2441,10207
2441,10204
2441,10206
2441,10208
2441,10216
2441,10219
2442,2715
2442,2714
2442,2720
2442,2728
2442,2713
2442,2709
2442,2718
2442,2725
2442,2730
2442,2724
2443,1060
2443,1070
2443,1076
2443,1062
2443,1063
2443,1066
2443,1077
2443,1051
2443,1071
2443,1069
2444,671
2444,684
2444,683
2444,672
2444,686
2444,681
2444,679
2444,678
2444,665
2444,680
2445,3557
2445,3548
2445,3551
2445,3565
2445,3561
2445,3549
2445,3555
2445,3546
2445,3541
2445,3559
2446,5260
2446,5257
2446,5269
2446,5275
2446,5274
2446,5279
2446,5276
2446,5251
2446,5256
2446,5278
2447,9632
2447,9659
2447,9646
2447,9644
2447,9656
2447,9645
2447,9631
2447,9655
2447,9652
2447,9660
2448,8621
2448,8636
2448,8612
2448,8622
2448,8620
2448,8626
2448,8635
2448,8640
2448,8624
2448,8634
2449,2937
2449,2929
2449,2938
2449,2935
2449,2922
2449,2933
2449,2916
2449,2912
2449,2930
2449,2918
2450,5062
2450,5043
2450,5050
2450,5045
2450,5068
2450,5044
2450,5048
2450,5047
2450,5060
2450,5070
2451,4445
2451,4454
2451,4451
2451,4450
2451,4466
2451,4458
2451,4441
2451,4456
2451,4462
2451,4447
2452,287
2452,282
2452,275
2452,284
2452,277
2452,278
2452,272
2452,274
2452,285
2452,286
2453,9094
2453,9106
2453,9105
2453,9111
2453,9117
2453,9096
2453,9099
2453,9116
2453,9100
2453,9095
2454,10101
2454,10105
2454,10108
2454,10093
2454,10092
2454,10089
2454,10110
2454,10107
2454,10087
2454,10109
2455,7028
2455,7032
2455,7039
2455,7044
2455,7034
2455,7036
2455,7027
2455,7021
2455,7047
2455,7030
2456,8537
2456,8543
2456,8529
2456,8523
2456,8541
2456,8525
2456,8549
2456,8538
2456,8544
2456,8542
2457,2414
2457,2421
2457,2406
2457,2415
2457,2413
2457,2404
2457,2416
2457,2424
2457,2403
2457,2405
2458,2920
2458,2933
2458,2912
2458,2930
2458,2940
2458,2927
2458,2936
2458,2919
2458,2918
2458,2934
2459,6763
2459,6761
2459,6774
2459,6757
2459,6780
2459,6762
2459,6764
2459,6773
2459,6753
2459,6759
2460,9609
2460,9610
2460,9606
2460,9612
2460,9621
2460,9625
2460,9601
2460,9630
2460,9627
2460,9626
2461,3180
2461,3163
2461,3152
2461,3173
2461,3160
2461,3170
2461,3155
2461,3162
2461,3161
2461,3179
2462,6820
2462,6833
2462,6840
2462,6816
2462,6836
2462,6814
2462,6825
2462,6826
2462,6823
2462,6819
2463,9141
2463,9130
2463,9148
2463,9122
2463,9144
2463,9125
2463,9121
2463,9132
2463,9138
2463,9146
2464,661
2464,690
2464,680
2464,665
2464,672
2464,667
2464,686
2464,664
2464,675
2464,687
2465,3936
2465,3959
2465,3950
2465,3932
2465,3944
2465,3942
2465,3951
2465,3940
2465,3960
2465,3939
2466,10017
2466,10020
2466,9999
2466,10014
2466,10016
2466,10008
2466,9993
2466,10018
2466,10009
2466,9994
2467,1791
2467,1779
2467,1793
2467,1795
2467,1776
2467,1774
2467,1799
2467,1787
2467,1772
2467,1771
2468,8955
2468,8943
2468,8942
2468,8958
2468,8945
2468,8941
2468,8970
2468,8951
2468,8952
2468,8966
2469,4548
2469,4556
2469,4533
2469,4544
2469,4536
2469,4554
2469,4553
2469,4558
2469,4559
2469,4560
2470,4934
2470,4925
2470,4949
2470,4950
2470,4928
2470,4931
2470,4937
2470,4942
2470,4941
2470,4932
2471,8182
2471,8184
2471,8169
2471,8185
2471,8172
2471,8189
2471,8181
2471,8168
2471,8177
2471,8186
2472,4155
2472,4147
2472,4167
2472,4163
2472,4141
2472,4143
2472,4168
2472,4161
2472,4154
2472,4158
2473,3431
2473,3427
2473,3428
2473,3434
2473,3433
2473,3439
2473,3425
2473,3435
2473,3432
2473,3445
2474,3868
2474,3865
2474,3864
2474,3857
2474,3850
2474,3869
2474,3861
2474,3847
2474,3867
2474,3870
2475,3621
2475,3628
2475,3623
2475,3612
2475,3610
2475,3620
2475,3603
2475,3624
2475,3626
2475,3605
2476,786
2476,794
2476,802
2476,795
2476,800
2476,797
2476,787
2476,799
2476,803
2476,804
2477,698
2477,700
2477,712
2477,718
2477,697
2477,691
2477,716
2477,693
2477,707
2477,702
2478,8783
2478,8789
2478,8779
2478,8768
2478,8771
2478,8784
2478,8786
2478,8767
2478,8765
2478,8776
2479,6481
2479,6489
2479,6506
2479,6500
2479,6492
2479,6503
2479,6485
2479,6505
2479,6491
2479,6510
2480,8737
2480,8754
2480,8747
2480,8736
2480,8732
2480,8758
2480,8734
2480,8739
2480,8753
2480,8751
2481,5668
2481,5659
2481,5660
2481,5667
2481,5647
2481,5645
2481,5661
2481,5643
2481,5649
2481,5657
2482,106
2482,111
2482,104
2482,105
2482,120
2482,95
2482,93
2482,97
2482,107
2482,116
2483,8646
2483,8650
2483,8652
2483,8647
2483,8658
2483,8665
2483,8664
2483,8669
2483,8645
2483,8660
2484,7390
2484,7386
2484,7398
2484,7402
2484,7396
2484,7400
2484,7388
2484,7401
2484,7395
2484,7410
2485,7132
2485,7115
2485,7127
2485,7131
2485,7125
2485,7135
2485,7130
2485,7129
2485,7113
2485,7124
2486,436
2486,424
2486,450
2486,444
2486,437
2486,425
2486,421
2486,431
2486,430
2486,439
2487,8386
2487,8399
2487,8391
2487,8388
2487,8378
2487,8400
2487,8392
2487,8382
2487,8387
2487,8372
2488,5807
2488,5799
2488,5795
2488,5806
2488,5819
2488,5817
2488,5793
2488,5794
2488,5814
2488,5804
2489,4616
2489,4606
2489,4601
2489,4611
2489,4612
2489,4591
2489,4602
2489,4613
2489,4603
2489,4593
2490,5520
2490,5510
2490,5504
2490,5509
2490,5508
2490,5498
2490,5507
2490,5514
2490,5495
2490,5518
2491,3405
2491,3401
2491,3406
2491,3402
2491,3415
2491,3399
2491,3411
2491,3410
2491,3416
2491,3419
2492,3326
2492,3303
2492,3330
2492,3328
2492,3319
2492,3329
2492,3309
2492,3306
2492,3310
2492,3312
2493,4036
2493,4031
2493,4035
2493,4021
2493,4039
2493,4025
2493,4045
2493,4041
2493,4050
2493,4030
2494,6241
2494,6258
2494,6260
2494,6249
2494,6269
2494,6257
2494,6262
2494,6263
2494,6244
2494,6270
2495,487
2495,484
2495,506
2495,508
2495,500
2495,498
2495,495
2495,489
2495,507
2495,485
2496,4216
2496,4215
2496,4222
2496,4217
2496,4219
2496,4214
2496,4204
2496,4223
2496,4225
2496,4207
2497,6439
2497,6428
2497,6444
2497,6425
2497,6447
2497,6443
2497,6426
2497,6421
2497,6450
2497,6431
2498,6262
2498,6270
2498,6266
2498,6253
2498,6265
2498,6245
2498,6259
2498,6241
2498,6252
2498,6261
2499,1600
2499,1620
2499,1619
2499,1604
2499,1599
2499,1611
2499,1592
2499,1591
2499,1595
2499,1612
2500,651
2500,642
2500,641
2500,658
2500,632
2500,655
2500,659
2500,636
2500,640
2500,652
2501,8238
2501,8226
2501,8224
2501,8233
2501,8243
2501,8229
2501,8240
2501,8250
2501,8247
2501,8239
2502,2814
2502,2813
2502,2808
2502,2811
2502,2800
2502,2801
2502,2791
2502,2792
2502,2804
2502,2803
2503,2149
2503,2156
2503,2144
2503,2138
2503,2152
2503,2137
2503,2157
2503,2148
2503,2139
2503,2159
2504,3039
2504,3043
2504,3044
2504,3032
2504,3035
2504,3058
2504,3054
2504,3060
2504,3055
2504,3045
2505,1215
2505,1222
2505,1210
2505,1230
2505,1225
2505,1201
2505,1209
2505,1219
2505,1204
2505,1208
2506,2415
2506,2410
2506,2422
2506,2423
2506,2430
2506,2414
2506,2407
2506,2413
2506,2401
2506,2405
2507,6748
2507,6736
2507,6740
2507,6728
2507,6725
2507,6730
2507,6729
2507,6741
2507,6738
2507,6746
2508,2206
2508,2203
2508,2196
2508,2197
2508,2204
2508,2210
2508,2201
2508,2214
2508,2195
2508,2208
2509,3197
2509,3200
2509,3209
2509,3210
2509,3193
2509,3202
2509,3187
2509,3204
2509,3201
2509,3208
2510,8299
2510,8309
2510,8283
2510,8310
2510,8296
2510,8287
2510,8289
2510,8286
2510,8298
2510,8307
2511,8899
2511,8903
2511,8905
2511,8904
2511,8906
2511,8902
2511,8881
2511,8889
2511,8887
2511,8910
2512,3889
2512,3898
2512,3894
2512,3883
2512,3885
2512,3873
2512,3888
2512,3875
2512,3876
2512,3881
2513,503
2513,483
2513,486
2513,510
2513,492
2513,502
2513,507
2513,495
2513,497
2513,487
2514,4150
2514,4162
2514,4147
2514,4168
2514,4152
2514,4146
2514,4148
2514,4141
2514,4161
2514,4159
2515,9252
2515,9248
2515,9268
2515,9244
2515,9246
2515,9254
2515,9245
2515,9265
2515,9261
2515,9255
2516,9952
2516,9946
2516,9951
2516,9936
2516,9953
2516,9949
2516,9941
2516,9950
2516,9932
2516,9944
2517,1071
2517,1079
2517,1080
2517,1076
2517,1062
2517,1057
2517,1059
2517,1066
2517,1061
2517,1053
2518,692
2518,696
2518,691
2518,717
2518,694
2518,703
2518,708
2518,702
2518,695
2518,704
2519,5806
2519,5808
2519,5813
2519,5816
2519,5820
2519,5809
2519,5793
2519,5798
2519,5791
2519,5812
2520,3474
2520,3475
2520,3476
2520,3461
2520,3455
2520,3453
2520,3466
2520,3479
2520,3456
2520,3472
2521,816
2521,830
2521,835
2521,834
2521,831
2521,826
2521,814
2521,823
2521,839
2521,828
2522,5235
2522,5227
2522,5228
2522,5250
2522,5248
2522,5244
2522,5249
2522,5237
2522,5229
2522,5246
2523,9363
2523,9389
2523,9386
2523,9364
2523,9383
2523,9369
2523,9366
2523,9390
2523,9365
2523,9361
2524,9643
2524,9654
2524,9636
2524,9650
2524,9641
2524,9647
2524,9639
2524,9645
2524,9656
2524,9631
2525,8781
2525,8788
2525,8776
2525,8780
2525,8770
2525,8773
2525,8763
2525,8782
2525,8771
2525,8761
2526,8298
2526,8294
2526,8306
2526,8297
2526,8282
2526,8286
2526,8284
2526,8301
2526,8303
2526,8289
2527,4530
2527,4518
2527,4512
2527,4502
2527,4520
2527,4527
2527,4507
2527,4513
2527,4514
2527,4524
2528,737
2528,727
2528,721
2528,730
2528,734
2528,750
2528,731
2528,745
2528,725
2528,747
2529,6623
2529,6611
2529,6620
2529,6629
2529,6628
2529,6601
2529,6603
2529,6624
2529,6612
2529,6608
2530,8843
2530,8837
2530,8847
2530,8849
2530,8845
2530,8829
2530,8830
2530,8831
2530,8824
2530,8821
2531,7126
2531,7120
2531,7114
2531,7133
2531,7115
2531,7130
2531,7124
2531,7135
2531,7127
2531,7119
2532,7611
2532,7610
2532,7594
2532,7602
2532,7592
2532,7593
2532,7601
2532,7606
2532,7600
2532,7613
2533,3028
2533,3025
2533,3002
2533,3013
2533,3020
2533,3018
2533,3009
2533,3016
2533,3010
2533,3011
2534,303
2534,326
2534,314
2534,308
2534,302
2534,318
2534,328
2534,320
2534,330
2534,312
2535,8544
2535,8549
2535,8523
2535,8531
2535,8543
2535,8527
2535,8541
2535,8547
2535,8532
2535,8542
2536,1556
2536,1536
2536,1548
2536,1532
2536,1559
2536,1555
2536,1547
2536,1546
2536,1549
2536,1550
2537,7983
2537,8005
2537,8009
2537,8004
2537,8002
2537,7995
2537,7981
2537,7985
2537,7996
2537,8000
2538,66
2538,81
2538,63
2538,69
2538,90
2538,67
2538,64
2538,89
2538,80
2538,74
2539,9230
2539,9227
2539,9215
2539,9217
2539,9231
2539,9234
2539,9239
2539,9225
2539,9233
2539,9223
2540,9028
2540,9029
2540,9008
2540,9011
2540,9014
2540,9017
2540,9004
2540,9018
2540,9006
2540,9015
2541,4501
2541,4526
2541,4529
2541,4517
2541,4504
2541,4530
2541,4524
2541,4525
2541,4527
2541,4508
2542,6296
2542,6287
2542,6290
2542,6293
2542,6283
2542,6300
2542,6286
2542,6275
2542,6291
2542,6276
2543,1829
2543,1830
2543,1813
2543,1806
2543,1825
2543,1816
2543,1815
2543,1827
2543,1818
2543,1821
2544,9991
2544,10002
2544,10018
2544,9992
2544,10015
2544,10000
2544,10017
2544,10009
2544,9995
2544,10016
2545,4790
2545,4793
2545,4785
2545,4771
2545,4792
2545,4797
2545,4794
2545,4781
2545,4789
2545,4800
2546,6624
2546,6613
2546,6630
2546,6614
2546,6627
2546,6603
2546,6616
2546,6621
2546,6626
2546,6625
2547,7159
2547,7160
2547,7148
2547,7141
2547,7165
2547,7168
2547,7151
2547,7169
2547,7145
2547,7162
2548,8013
2548,8017
2548,8019
2548,8040
2548,8036
2548,8012
2548,8032
2548,8029
2548,8026
2548,8021
2549,5219
2549,5199
2549,5205
2549,5220
2549,5207
2549,5202
2549,5192
2549,5211
2549,5201
2549,5197
2550,2224
2550,2240
2550,2222
2550,2239
2550,2228
2550,2245
2550,2232
2550,2242
2550,2246
2550,2223
2551,3963
2551,3967
2551,3964
2551,3966
2551,3974
2551,3987
2551,3981
2551,3970
2551,3961
2551,3988
2552,7742
2552,7750
2552,7761
2552,7769
2552,7747
2552,7752
2552,7765
2552,7762
2552,7754
2552,7755
2553,10318
2553,10320
2553,10291
2553,10300
2553,10296
2553,10301
2553,10316
2553,10317
2553,10315
2553,10308
2554,6550
2554,6570
2554,6544
2554,6561
2554,6542
2554,6569
2554,6567
2554,6568
2554,6547
2554,6554
2555,3857
2555,3848
2555,3868
2555,3869
2555,3855
2555,3853
2555,3862
2555,3852
2555,3867
2555,3861
2556,6329
2556,6306
2556,6324
2556,6301
2556,6310
2556,6327
2556,6316
2556,6314
2556,6318
2556,6313
2557,6755
2557,6779
2557,6768
2557,6765
2557,6763
2557,6778
2557,6753
2557,6758
2557,6751
2557,6752
2558,10122
2558,10135
2558,10134
2558,10131
2558,10127
2558,10118
2558,10130
2558,10120
2558,10138
2558,10119
2559,4726
2559,4728
2559,4712
2559,4715
2559,4720
2559,4739
2559,4718
2559,4714
2559,4727
2559,4713
2560,6345
2560,6355
2560,6343
2560,6359
2560,6351
2560,6334
2560,6350
2560,6340
2560,6339
2560,6344
2561,6574
2561,6589
2561,6582
2561,6595
2561,6583
2561,6584
2561,6577
2561,6580
2561,6594
2561,6585
2562,8606
2562,8594
2562,8608
2562,8597
2562,8601
2562,8590
2562,8591
2562,8587
2562,8598
2562,8595
2563,6402
2563,6413
2563,6396
2563,6406
2563,6419
2563,6403
2563,6393
2563,6405
2563,6416
2563,6417
2564,9160
2564,9180
2564,9168
2564,9173
2564,9174
2564,9165
2564,9154
2564,9155
2564,9161
2564,9152
2565,7640
2565,7645
2565,7634
2565,7623
2565,7631
2565,7624
2565,7622
2565,7639
2565,7644
2565,7646
2566,7743
2566,7766
2566,7745
2566,7765
2566,7747
2566,7748
2566,7764
2566,7749
2566,7758
2566,7751
2567,1713
2567,1731
2567,1739
2567,1715
2567,1728
2567,1736
2567,1717
2567,1716
2567,1723
2567,1724
2568,4207
2568,4209
2568,4208
2568,4218
2568,4201
2568,4223
2568,4210
2568,4225
2568,4224
2568,4211
2569,3880
2569,3871
2569,3874
2569,3878
2569,3888
2569,3879
2569,3875
2569,3894
2569,3892
2569,3881
2570,5783
2570,5770
2570,5765
2570,5781
2570,5785
2570,5778
2570,5787
2570,5788
2570,5772
2570,5777
2571,843
2571,844
2571,866
2571,855
2571,860
2571,862
2571,857
2571,853
2571,849
2571,870
2572,6465
2572,6478
2572,6475
2572,6455
2572,6469
2572,6460
2572,6464
2572,6477
2572,6463
2572,6458
2573,4239
2573,4257
2573,4250
2573,4246
2573,4243
2573,4249
2573,4238
2573,4253
2573,4258
2573,4248
2574,3097
2574,3109
2574,3120
2574,3117
2574,3098
2574,3106
2574,3115
2574,3093
2574,3100
2574,3111
2575,1166
2575,1143
2575,1153
2575,1155
2575,1163
2575,1169
2575,1158
2575,1151
2575,1154
2575,1157
2576,8681
2576,8694
2576,8672
2576,8698
2576,8691
2576,8676
2576,8700
2576,8695
2576,8679
2576,8682
2577,3198
2577,3200
2577,3201
2577,3204
2577,3206
2577,3189
2577,3209
2577,3205
2577,3191
2577,3192
2578,9085
2578,9071
2578,9077
2578,9088
2578,9072
2578,9086
2578,9062
2578,9081
2578,9076
2578,9089
2579,6124
2579,6149
2579,6140
2579,6150
2579,6131
2579,6145
2579,6129
2579,6146
2579,6121
2579,6139
2580,10354
2580,10352
2580,10378
2580,10359
2580,10358
2580,10380
2580,10360
2580,10370
2580,10377
2580,10356
2581,2003
2581,2008
2581,2004
2581,2007
2581,1991
2581,1993
2581,1982
2581,2000
2581,1995
2581,1992
2582,4938
2582,4942
2582,4944
2582,4928
2582,4943
2582,4936
2582,4950
2582,4934
2582,4940
2582,4925
2583,53
2583,54
2583,46
2583,48
2583,38
2583,51
2583,41
2583,47
2583,58
2583,36
2584,5417
2584,5414
2584,5421
2584,5423
2584,5430
2584,5409
2584,5429
2584,5412
2584,5404
2584,5411
2585,6619
2585,6610
2585,6601
2585,6629
2585,6609
2585,6604
2585,6626
2585,6621
2585,6611
2585,6624
2586,8238
2586,8247
2586,8224
2586,8223
2586,8245
2586,8240
2586,8246
2586,8236
2586,8235
2586,8248
2587,3318
2587,3322
2587,3315
2587,3314
2587,3317
2587,3308
2587,3321
2587,3310
2587,3304
2587,3312
2588,4385
2588,4408
2588,4401
2588,4404
2588,4383
2588,4397
2588,4395
2588,4389
2588,4410
2588,4400
2589,4827
2589,4815
2589,4802
2589,4830
2589,4819
2589,4822
2589,4816
2589,4817
2589,4825
2589,4814
2590,8389
2590,8390
2590,8398
2590,8399
2590,8393
2590,8381
2590,8377
2590,8392
2590,8375
2590,8388
2591,3950
2591,3958
2591,3953
2591,3959
2591,3935
2591,3943
2591,3936
2591,3951
2591,3956
2591,3957
2592,2554
2592,2568
2592,2557
2592,2561
2592,2576
2592,2560
2592,2566
2592,2577
2592,2565
2592,2555
2593,5173
2593,5163
2593,5170
2593,5180
2593,5161
2593,5190
2593,5188
2593,5174
2593,5168
2593,5169
2594,4928
2594,4941
2594,4940
2594,4934
2594,4931
2594,4944
2594,4945
2594,4926
2594,4950
2594,4943
2595,7204
2595,7208
2595,7213
2595,7207
2595,7214
2595,7228
2595,7223
2595,7212
2595,7226
2595,7224
2596,5819
2596,5820
2596,5804
2596,5796
2596,5809
2596,5807
2596,5794
2596,5816
2596,5791
2596,5815
2597,4856
2597,4837
2597,4831
2597,4834
2597,4857
2597,4852
2597,4842
2597,4832
2597,4849
2597,4836
2598,1307
2598,1318
2598,1296
2598,1299
2598,1320
2598,1316
2598,1319
2598,1291
2598,1315
2598,1311
2599,6918
2599,6927
2599,6924
2599,6909
2599,6908
2599,6906
2599,6930
2599,6926
2599,6901
2599,6920
2600,3586
2600,3579
2600,3595
2600,3588
2600,3585
2600,3599
2600,3582
2600,3578
2600,3577
2600,3594
2601,9994
2601,10003
2601,10013
2601,10016
2601,10011
2601,10002
2601,9996
2601,10018
2601,10004
2601,10019
2602,944
2602,956
2602,952
2602,938
2602,939
2602,942
2602,935
2602,947
2602,948
2602,949
2603,6191
2603,6185
2603,6198
2603,6186
2603,6184
2603,6199
2603,6195
2603,6207
2603,6210
2603,6200
2604,2853
2604,2852
2604,2868
2604,2870
2604,2871
2604,2854
2604,2872
2604,2874
2604,2875
2604,2877
2605,3774
2605,3773
2605,3775
2605,3769
2605,3778
2605,3767
2605,3754
2605,3779
2605,3765
2605,3777
2606,6049
2606,6044
2606,6052
2606,6040
2606,6058
2606,6048
2606,6035
2606,6043
2606,6060
2606,6054
2607,8555
2607,8563
2607,8574
2607,8565
2607,8566
2607,8580
2607,8570
2607,8560
2607,8557
2607,8567
2608,7479
2608,7474
2608,7477
2608,7472
2608,7494
2608,7482
2608,7484
2608,7483
2608,7498
2608,7475
2609,6056
2609,6041
2609,6048
2609,6054
2609,6055
2609,6049
2609,6046
2609,6060
2609,6047
2609,6052
2610,6352
2610,6332
2610,6333
2610,6360
2610,6335
2610,6344
2610,6340
2610,6337
2610,6346
2610,6357
2611,5188
2611,5187
2611,5171
2611,5180
2611,5179
2611,5164
2611,5189
2611,5177
2611,5176
2611,5181
2612,10286
2612,10285
2612,10290
2612,10287
2612,10277
2612,10266
2612,10284
2612,10275
2612,10272
2612,10264
2613,7552
2613,7544
2613,7556
2613,7553
2613,7543
2613,7560
2613,7531
2613,7554
2613,7548
2613,7549
2614,635
2614,634
2614,657
2614,649
2614,636
2614,658
2614,633
2614,643
2614,653
2614,631
2615,8662
2615,8651
2615,8658
2615,8657
2615,8643
2615,8659
2615,8663
2615,8652
2615,8661
2615,8641
2616,1826
2616,1824
2616,1807
2616,1825
2616,1815
2616,1830
2616,1818
2616,1814
2616,1817
2616,1805
2617,3517
2617,3531
2617,3527
2617,3540
2617,3526
2617,3533
2617,3536
2617,3535
2617,3522
2617,3532
2618,3000
2618,2990
2618,2985
2618,2973
2618,2977
2618,2993
2618,2997
2618,2983
2618,2994
2618,2986
2619,265
2619,264
2619,253
2619,254
2619,268
2619,245
2619,251
2619,246
2619,267
2619,250
2620,1365
2620,1352
2620,1366
2620,1357
2620,1372
2620,1355
2620,1368
2620,1370
2620,1363
2620,1379
2621,3918
2621,3923
2621,3927
2621,3915
2621,3911
2621,3914
2621,3912
2621,3921
2621,3904
2621,3928
2622,5095
2622,5079
2622,5076
2622,5082
2622,5087
2622,5088
2622,5083
2622,5100
2622,5077
2622,5084
2623,3977
2623,3967
2623,3965
2623,3980
2623,3973
2623,3970
2623,3972
2623,3964
2623,3974
2623,3981
2624,7585
2624,7586
2624,7564
2624,7563
2624,7577
2624,7575
2624,7566
2624,7573
2624,7584
2624,7587
2625,6381
2625,6387
2625,6389
2625,6367
2625,6366
2625,6384
2625,6374
2625,6388
2625,6368
2625,6364
2626,5322
2626,5313
2626,5334
2626,5312
2626,5321
2626,5318
2626,5337
2626,5329
2626,5339
2626,5335
2627,7843
2627,7850
2627,7831
2627,7859
2627,7833
2627,7851
2627,7857
2627,7858
2627,7834
2627,7852
2628,6396
2628,6410
2628,6402
2628,6398
2628,6412
2628,6420
2628,6405
2628,6404
2628,6417
2628,6392
2629,3598
2629,3592
2629,3597
2629,3586
2629,3593
2629,3580
2629,3576
2629,3577
2629,3574
2629,3583
2630,467
2630,458
2630,462
2630,465
2630,463
2630,454
2630,473
2630,476
2630,470
2630,457
2631,5851
2631,5859
2631,5862
2631,5853
2631,5872
2631,5868
2631,5870
2631,5871
2631,5854
2631,5879
2632,4359
2632,4369
2632,4358
2632,4379
2632,4376
2632,4363
2632,4380
2632,4374
2632,4370
2632,4351
2633,5985
2633,5983
2633,5998
2633,5973
2633,5991
2633,5995
2633,5980
2633,5987
2633,5976
2633,5999
2634,5088
2634,5073
2634,5089
2634,5078
2634,5094
2634,5082
2634,5071
2634,5083
2634,5099
2634,5086
2635,2547
2635,2544
2635,2535
2635,2545
2635,2546
2635,2522
2635,2532
2635,2534
2635,2537
2635,2529
2636,10220
2636,10204
2636,10201
2636,10206
2636,10224
2636,10229
2636,10217
2636,10227
2636,10205
2636,10209
2637,7623
2637,7630
2637,7624
2637,7627
2637,7637
2637,7639
2637,7629
2637,7622
2637,7640
2637,7628
2638,9568
2638,9545
2638,9565
2638,9557
2638,9544
2638,9564
2638,9569
2638,9567
2638,9562
2638,9552
2639,416
2639,392
2639,409
2639,408
2639,407
2639,405
2639,398
2639,412
2639,414
2639,418
2640,3262
2640,3266
2640,3246
2640,3270
2640,3247
2640,3260
2640,3253
2640,3250
2640,3265
2640,3243
2641,4629
2641,4625
2641,4630
2641,4646
2641,4638
2641,4626
2641,4645
2641,4649
2641,4627
2641,4622
2642,3020
2642,3017
2642,3014
2642,3004
2642,3010
2642,3019
2642,3015
2642,3013
2642,3012
2642,3001
2643,3416
2643,3394
2643,3419
2643,3401
2643,3414
2643,3407
2643,3417
2643,3393
2643,3398
2643,3404
2644,8990
2644,8979
2644,8997
2644,8992
2644,8982
2644,8976
2644,8983
2644,8995
2644,8993
2644,8975
2645,10229
2645,10201
2645,10219
2645,10202
2645,10221
2645,10208
2645,10218
2645,10211
2645,10209
2645,10213
2646,4006
2646,4007
2646,4020
2646,4013
2646,3999
2646,4009
2646,4010
2646,4004
2646,4017
2646,4002
2647,5815
2647,5814
2647,5806
2647,5818
2647,5796
2647,5813
2647,5810
2647,5795
2647,5793
2647,5791
2648,5734
2648,5741
2648,5743
2648,5752
2648,5749
2648,5744
2648,5756
2648,5760
2648,5751
2648,5738
2649,4631
2649,4625
2649,4636
2649,4640
2649,4630
2649,4647
2649,4641
2649,4648
2649,4622
2649,4637
2650,9022
2650,9012
2650,9005
2650,9025
2650,9021
2650,9018
2650,9020
2650,9013
2650,9009
2650,9014
2651,1385
2651,1390
2651,1410
2651,1387
2651,1394
2651,1398
2651,1399
2651,1396
2651,1392
2651,1393
2652,931
2652,935
2652,948
2652,952
2652,946
2652,939
2652,944
2652,958
2652,943
2652,955
2653,5147
2653,5149
2653,5153
2653,5140
2653,5154
2653,5158
2653,5145
2653,5139
2653,5146
2653,5150
2654,4674
2654,4675
2654,4651
2654,4659
2654,4662
2654,4654
2654,4669
2654,4660
2654,4666
2654,4664
2655,8532
2655,8530
2655,8534
2655,8536
2655,8549
2655,8539
2655,8542
2655,8545
2655,8546
2655,8526
2656,26
2656,30
2656,27
2656,24
2656,16
2656,21
2656,29
2656,15
2656,22
2656,10
2657,6873
2657,6872
2657,6880
2657,6879
2657,6894
2657,6885
2657,6884
2657,6881
2657,6892
2657,6887
2658,5640
2658,5632
2658,5620
2658,5619
2658,5627
2658,5639
2658,5629
2658,5623
2658,5630
2658,5618
2659,2130
2659,2129
2659,2117
2659,2108
2659,2122
2659,2109
2659,2105
2659,2127
2659,2102
2659,2124
2660,3040
2660,3037
2660,3049
2660,3039
2660,3034
2660,3056
2660,3051
2660,3054
2660,3035
2660,3042
2661,8116
2661,8107
2661,8115
2661,8118
2661,8112
2661,8104
2661,8128
2661,8126
2661,8130
2661,8111
2662,2397
2662,2379
2662,2384
2662,2374
2662,2381
2662,2389
2662,2400
2662,2376
2662,2390
2662,2388
2663,3057
2663,3044
2663,3047
2663,3031
2663,3039
2663,3059
2663,3043
2663,3056
2663,3054
2663,3037
2664,3135
2664,3141
2664,3143
